#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   
 6.37   0.00     8.356e-04 -4.000  1.208e+00 0.618 5.693e+09 -6.191e-23  0.000e+00  0.000e+00  0.000e+00  3.334e-08  7.053e-05  4.600e-02  2.519e-01  7.020e-01 
 6.36   0.00     8.356e-04 -4.000  1.208e+00 0.618 5.347e+09 -6.442e-23  0.000e+00  0.000e+00  0.000e+00  3.971e-08  8.087e-05  5.231e-02  2.688e-01  6.787e-01 
 6.35   0.00     8.356e-04 -4.000  1.208e+00 0.618 5.011e+09 -6.717e-23  0.000e+00  0.000e+00  0.000e+00  4.760e-08  9.338e-05  5.989e-02  2.873e-01  6.527e-01 
 6.34   0.00     8.356e-04 -4.000  1.208e+00 0.618 4.686e+09 -7.019e-23  0.000e+00  0.000e+00  0.000e+00  5.749e-08  1.087e-04  6.913e-02  3.073e-01  6.234e-01 
 6.33   0.00     8.356e-04 -4.000  1.208e+00 0.618 4.389e+09 -7.323e-23  0.000e+00  0.000e+00  0.000e+00  6.845e-08  1.245e-04  7.865e-02  3.263e-01  5.949e-01 
 6.32   0.00     8.356e-04 -4.000  1.208e+00 0.618 4.113e+09 -7.637e-23  0.000e+00  0.000e+00  0.000e+00  8.099e-08  1.417e-04  8.890e-02  3.449e-01  5.660e-01 
 6.31   0.00     8.356e-04 -4.000  1.208e+00 0.618 3.849e+09 -7.974e-23  0.000e+00  0.000e+00  0.000e+00  9.637e-08  1.622e-04  1.011e-01  3.645e-01  5.342e-01 
 6.30   0.00     8.356e-04 -4.000  1.207e+00 0.618 3.599e+09 -8.336e-23  0.000e+00  0.000e+00  0.000e+00  1.155e-07  1.870e-04  1.158e-01  3.850e-01  4.990e-01 
 6.29   0.00     8.356e-04 -4.000  1.207e+00 0.618 3.372e+09 -8.695e-23  0.000e+00  0.000e+00  0.000e+00  1.361e-07  2.117e-04  1.305e-01  4.031e-01  4.662e-01 
 6.28   0.00     8.356e-04 -4.000  1.207e+00 0.618 3.162e+09 -9.059e-23  0.000e+00  0.000e+00  0.000e+00  1.594e-07  2.379e-04  1.460e-01  4.198e-01  4.339e-01 
 6.27   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.966e+09 -9.437e-23  0.000e+00  0.000e+00  0.000e+00  1.874e-07  2.687e-04  1.643e-01  4.362e-01  3.993e-01 
 6.26   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.784e+09 -9.829e-23  0.000e+00  0.000e+00  0.000e+00  2.215e-07  3.053e-04  1.858e-01  4.518e-01  3.621e-01 
 6.25   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.623e+09 -1.020e-22  0.000e+00  0.000e+00  0.000e+00  2.575e-07  3.403e-04  2.064e-01  4.639e-01  3.293e-01 
 6.24   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  0.000e+00  0.000e+00  0.000e+00  2.971e-07  3.762e-04  2.277e-01  4.736e-01  2.982e-01 
 6.23   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  0.000e+00  0.000e+00  1.097e-10  3.441e-07  4.176e-04  2.522e-01  4.814e-01  2.660e-01 
 6.22   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  0.000e+00  0.000e+00  1.326e-10  4.001e-07  4.660e-04  2.807e-01  4.864e-01  2.326e-01 
