#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   ionf[ 9]   ionf[10]   ionf[11]   ionf[12]   ionf[13]   
 6.24   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.477e+09 -1.055e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.247e-08  1.895e-06  9.619e-05  1.866e-03  1.904e-02  9.318e-02  8.858e-01  3.698e-05  1.538e-10 
 6.23   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.343e+09 -1.089e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.852e-08  2.671e-06  1.281e-04  2.335e-03  2.208e-02  9.987e-02  8.756e-01  2.747e-05  0.000e+00 
 6.22   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.218e+09 -1.125e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  2.782e-08  3.804e-06  1.724e-04  2.945e-03  2.576e-02  1.072e-01  8.639e-01  1.842e-05  0.000e+00 
 6.21   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  0.000e+00  0.000e+00  0.000e+00  0.000e+00  4.146e-08  5.374e-06  2.301e-04  3.689e-03  2.987e-02  1.147e-01  8.515e-01  1.356e-05  0.000e+00 
 6.20   0.00     5.907e-04 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  0.000e+00  0.000e+00  0.000e+00  1.019e-10  6.188e-08  7.602e-06  3.075e-04  4.625e-03  3.464e-02  1.227e-01  8.377e-01  1.044e-05  0.000e+00 
 6.19   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  0.000e+00  0.000e+00  0.000e+00  1.615e-10  9.333e-08  1.086e-05  4.144e-04  5.837e-03  4.036e-02  1.315e-01  8.220e-01  7.514e-06  0.000e+00 
 6.18   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  0.000e+00  0.000e+00  0.000e+00  2.591e-10  1.426e-07  1.570e-05  5.646e-04  7.433e-03  4.731e-02  1.410e-01  8.037e-01  4.751e-06  0.000e+00 
 6.17   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  0.000e+00  0.000e+00  0.000e+00  4.101e-10  2.146e-07  2.238e-05  7.589e-04  9.354e-03  5.491e-02  1.504e-01  7.846e-01  3.407e-06  0.000e+00 
 6.16   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  0.000e+00  0.000e+00  0.000e+00  6.502e-10  3.236e-07  3.192e-05  1.020e-03  1.176e-02  6.369e-02  1.601e-01  7.635e-01  2.553e-06  0.000e+00 
 6.15   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  0.000e+00  0.000e+00  0.000e+00  1.043e-09  4.934e-07  4.601e-05  1.385e-03  1.491e-02  7.415e-02  1.703e-01  7.392e-01  1.769e-06  0.000e+00 
 6.14   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  0.000e+00  0.000e+00  0.000e+00  1.696e-09  7.629e-07  6.719e-05  1.901e-03  1.906e-02  8.678e-02  1.813e-01  7.109e-01  1.036e-06  0.000e+00 
 6.13   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  0.000e+00  0.000e+00  0.000e+00  2.697e-09  1.152e-06  9.590e-05  2.554e-03  2.392e-02  1.001e-01  1.912e-01  6.821e-01  7.187e-07  0.000e+00 
 6.12   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  0.000e+00  0.000e+00  0.000e+00  4.292e-09  1.743e-06  1.369e-04  3.430e-03  2.996e-02  1.151e-01  2.008e-01  6.506e-01  5.207e-07  0.000e+00 
 6.11   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  0.000e+00  0.000e+00  0.000e+00  6.905e-09  2.662e-06  1.973e-04  4.642e-03  3.772e-02  1.325e-01  2.102e-01  6.147e-01  3.430e-07  0.000e+00 
 6.10   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  0.000e+00  0.000e+00  0.000e+00  1.125e-08  4.117e-06  2.875e-04  6.341e-03  4.781e-02  1.529e-01  2.190e-01  5.737e-01  1.834e-07  0.000e+00 
 6.09   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  0.000e+00  0.000e+00  0.000e+00  1.778e-08  6.173e-06  4.064e-04  8.421e-03  5.910e-02  1.729e-01  2.253e-01  5.338e-01  1.148e-07  0.000e+00 
 6.08   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  0.000e+00  0.000e+00  0.000e+00  2.801e-08  9.228e-06  5.725e-04  1.114e-02  7.267e-02  1.943e-01  2.299e-01  4.914e-01  7.154e-08  0.000e+00 
 6.07   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  0.000e+00  0.000e+00  0.000e+00  4.450e-08  1.390e-05  8.115e-04  1.479e-02  8.946e-02  2.176e-01  2.324e-01  4.450e-01  3.493e-08  0.000e+00 
 6.06   0.00     5.907e-04 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  0.000e+00  0.000e+00  0.000e+00  7.131e-08  2.111e-05  1.158e-03  1.972e-02  1.102e-01  2.425e-01  2.321e-01  3.944e-01  4.942e-09  0.000e+00 
