#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   
 5.45   0.00     2.806e-01 -4.000  1.205e+00 0.619 1.004e+08 -4.215e-22  1.279e-07  6.981e-04  9.993e-01 
 5.44   0.00     2.806e-01 -4.000  1.205e+00 0.619 9.334e+07 -4.431e-22  1.426e-07  7.549e-04  9.992e-01 
 5.43   0.00     2.806e-01 -4.000  1.205e+00 0.619 8.696e+07 -4.647e-22  1.599e-07  8.191e-04  9.992e-01 
 5.42   0.00     2.806e-01 -4.000  1.205e+00 0.619 8.147e+07 -4.847e-22  1.798e-07  8.911e-04  9.991e-01 
 5.41   0.00     2.806e-01 -4.000  1.204e+00 0.619 7.778e+07 -4.961e-22  2.004e-07  9.647e-04  9.990e-01 
 5.40   0.00     2.806e-01 -4.000  1.204e+00 0.619 7.446e+07 -5.064e-22  2.244e-07  1.048e-03  9.990e-01 
 5.39   0.00     2.806e-01 -4.000  1.204e+00 0.619 7.153e+07 -5.153e-22  2.526e-07  1.143e-03  9.989e-01 
 5.38   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.902e+07 -5.218e-22  2.854e-07  1.250e-03  9.987e-01 
 5.37   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.723e+07 -5.235e-22  3.192e-07  1.361e-03  9.986e-01 
 5.36   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.556e+07 -5.246e-22  3.589e-07  1.486e-03  9.985e-01 
 5.35   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.398e+07 -5.252e-22  4.061e-07  1.630e-03  9.983e-01 
 5.34   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.252e+07 -5.253e-22  4.610e-07  1.794e-03  9.982e-01 
 5.33   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.130e+07 -5.235e-22  5.176e-07  1.961e-03  9.980e-01 
 5.32   0.00     2.806e-01 -4.000  1.204e+00 0.619 6.007e+07 -5.220e-22  5.846e-07  2.153e-03  9.979e-01 
 5.31   0.00     2.806e-01 -4.000  1.204e+00 0.619 5.878e+07 -5.213e-22  6.652e-07  2.378e-03  9.976e-01 
 5.30   0.00     2.806e-01 -4.000  1.204e+00 0.619 5.747e+07 -5.211e-22  7.595e-07  2.634e-03  9.974e-01 
 5.29   0.00     2.806e-01 -4.000  1.204e+00 0.619 5.634e+07 -5.195e-22  8.560e-07  2.895e-03  9.971e-01 
 5.28   0.00     2.806e-01 -4.000  1.204e+00 0.619 5.514e+07 -5.186e-22  9.715e-07  3.198e-03  9.968e-01 
 5.27   0.00     2.806e-01 -4.000  1.203e+00 0.619 5.388e+07 -5.186e-22  1.113e-06  3.557e-03  9.965e-01 
 5.26   0.00     2.806e-01 -4.000  1.203e+00 0.619 5.263e+07 -5.189e-22  1.279e-06  3.971e-03  9.960e-01 
 5.25   0.00     2.806e-01 -4.000  1.203e+00 0.619 5.159e+07 -5.173e-22  1.447e-06  4.386e-03  9.956e-01 
 5.24   0.00     2.806e-01 -4.000  1.203e+00 0.619 5.053e+07 -5.161e-22  1.652e-06  4.879e-03  9.951e-01 
 5.23   0.00     2.806e-01 -4.000  1.203e+00 0.619 4.944e+07 -5.153e-22  1.904e-06  5.469e-03  9.945e-01 
 5.22   0.00     2.806e-01 -4.000  1.203e+00 0.619 4.840e+07 -5.145e-22  2.205e-06  6.156e-03  9.938e-01 
 5.21   0.00     2.806e-01 -4.000  1.203e+00 0.619 4.755e+07 -5.118e-22  2.506e-06  6.837e-03  9.932e-01 
 5.20   0.00     2.806e-01 -4.000  1.203e+00 0.619 4.666e+07 -5.096e-22  2.878e-06  7.658e-03  9.924e-01 
 5.19   0.00     2.806e-01 -4.000  1.203e+00 0.619 4.573e+07 -5.082e-22  3.346e-06  8.660e-03  9.914e-01 
 5.18   0.00     2.806e-01 -4.000  1.202e+00 0.619 4.477e+07 -5.071e-22  3.905e-06  9.836e-03  9.901e-01 
 5.17   0.00     2.806e-01 -4.000  1.202e+00 0.619 4.395e+07 -5.048e-22  4.460e-06  1.099e-02  9.890e-01 
 5.16   0.00     2.806e-01 -4.000  1.202e+00 0.619 4.304e+07 -5.037e-22  5.158e-06  1.240e-02  9.876e-01 
 5.15   0.00     2.806e-01 -4.000  1.202e+00 0.619 4.201e+07 -5.043e-22  6.047e-06  1.415e-02  9.859e-01 
 5.14   0.00     2.806e-01 -4.000  1.202e+00 0.620 4.090e+07 -5.061e-22  7.121e-06  1.622e-02  9.837e-01 
 5.13   0.00     2.806e-01 -4.000  1.201e+00 0.620 3.994e+07 -5.064e-22  8.181e-06  1.822e-02  9.818e-01 
 5.12   0.00     2.806e-01 -4.000  1.201e+00 0.620 3.884e+07 -5.088e-22  9.532e-06  2.072e-02  9.792e-01 
 5.11   0.00     2.806e-01 -4.000  1.201e+00 0.620 3.761e+07 -5.135e-22  1.128e-05  2.388e-02  9.761e-01 
 5.10   0.00     2.806e-01 -4.000  1.200e+00 0.620 3.631e+07 -5.196e-22  1.341e-05  2.762e-02  9.724e-01 
 5.09   0.00     2.806e-01 -4.000  1.200e+00 0.620 3.525e+07 -5.229e-22  1.551e-05  3.123e-02  9.688e-01 
 5.08   0.00     2.806e-01 -4.000  1.200e+00 0.620 3.410e+07 -5.282e-22  1.822e-05  3.578e-02  9.643e-01 
 5.07   0.00     2.806e-01 -4.000  1.199e+00 0.620 3.286e+07 -5.354e-22  2.180e-05  4.161e-02  9.584e-01 
 5.06   0.00     2.806e-01 -4.000  1.198e+00 0.621 3.169e+07 -5.426e-22  2.615e-05  4.852e-02  9.514e-01 
 5.05   0.00     2.806e-01 -4.000  1.197e+00 0.621 3.079e+07 -5.453e-22  3.048e-05  5.518e-02  9.448e-01 
 5.04   0.00     2.806e-01 -4.000  1.197e+00 0.621 2.990e+07 -5.487e-22  3.612e-05  6.361e-02  9.363e-01 
