#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   
 5.20   0.00     7.065e-01 -4.000  1.203e+00 0.619 4.666e+07 -5.096e-22  5.257e-06  1.000e+00 
 5.19   0.00     7.065e-01 -4.000  1.203e+00 0.619 4.573e+07 -5.082e-22  5.547e-06  1.000e+00 
 5.18   0.00     7.065e-01 -4.000  1.202e+00 0.619 4.477e+07 -5.071e-22  5.857e-06  1.000e+00 
 5.17   0.00     7.065e-01 -4.000  1.202e+00 0.619 4.395e+07 -5.048e-22  6.187e-06  1.000e+00 
 5.16   0.00     7.065e-01 -4.000  1.202e+00 0.619 4.304e+07 -5.037e-22  6.539e-06  1.000e+00 
 5.15   0.00     7.065e-01 -4.000  1.202e+00 0.619 4.201e+07 -5.043e-22  6.917e-06  1.000e+00 
 5.14   0.00     7.065e-01 -4.000  1.202e+00 0.620 4.090e+07 -5.061e-22  7.322e-06  1.000e+00 
 5.13   0.00     7.065e-01 -4.000  1.201e+00 0.620 3.994e+07 -5.064e-22  7.752e-06  1.000e+00 
 5.12   0.00     7.065e-01 -4.000  1.201e+00 0.620 3.884e+07 -5.088e-22  8.214e-06  1.000e+00 
 5.11   0.00     7.065e-01 -4.000  1.201e+00 0.620 3.761e+07 -5.135e-22  8.713e-06  1.000e+00 
 5.10   0.00     7.065e-01 -4.000  1.200e+00 0.620 3.631e+07 -5.196e-22  9.248e-06  1.000e+00 
 5.09   0.00     7.065e-01 -4.000  1.200e+00 0.620 3.525e+07 -5.229e-22  9.814e-06  1.000e+00 
 5.08   0.00     7.065e-01 -4.000  1.200e+00 0.620 3.410e+07 -5.282e-22  1.043e-05  1.000e+00 
 5.07   0.00     7.065e-01 -4.000  1.199e+00 0.620 3.286e+07 -5.354e-22  1.110e-05  1.000e+00 
 5.06   0.00     7.065e-01 -4.000  1.198e+00 0.621 3.169e+07 -5.426e-22  1.181e-05  1.000e+00 
 5.05   0.00     7.065e-01 -4.000  1.197e+00 0.621 3.079e+07 -5.453e-22  1.257e-05  1.000e+00 
 5.04   0.00     7.065e-01 -4.000  1.197e+00 0.621 2.990e+07 -5.487e-22  1.339e-05  1.000e+00 
 5.03   0.00     7.065e-01 -4.000  1.195e+00 0.621 2.899e+07 -5.528e-22  1.429e-05  1.000e+00 
 5.02   0.00     7.065e-01 -4.000  1.194e+00 0.622 2.819e+07 -5.551e-22  1.526e-05  1.000e+00 
 5.01   0.00     7.065e-01 -4.000  1.193e+00 0.622 2.764e+07 -5.529e-22  1.628e-05  1.000e+00 
 5.00   0.00     7.065e-01 -4.000  1.191e+00 0.623 2.711e+07 -5.507e-22  1.742e-05  1.000e+00 
 4.99   0.00     7.065e-01 -4.000  1.189e+00 0.623 2.657e+07 -5.485e-22  1.865e-05  1.000e+00 
 4.98   0.00     7.065e-01 -4.000  1.187e+00 0.624 2.611e+07 -5.448e-22  1.999e-05  1.000e+00 
 4.97   0.00     7.065e-01 -4.000  1.184e+00 0.624 2.582e+07 -5.379e-22  2.140e-05  1.000e+00 
 4.96   0.00     7.065e-01 -4.000  1.181e+00 0.625 2.554e+07 -5.309e-22  2.296e-05  1.000e+00 
 4.95   0.00     7.065e-01 -4.000  1.178e+00 0.626 2.524e+07 -5.241e-22  2.469e-05  1.000e+00 
 4.94   0.00     7.065e-01 -4.000  1.174e+00 0.627 2.500e+07 -5.161e-22  2.656e-05  1.000e+00 
 4.93   0.00     7.065e-01 -4.000  1.170e+00 0.628 2.490e+07 -5.057e-22  2.854e-05  1.000e+00 
 4.92   0.00     7.065e-01 -4.000  1.166e+00 0.629 2.481e+07 -4.949e-22  3.073e-05  1.000e+00 
 4.91   0.00     7.065e-01 -4.000  1.160e+00 0.631 2.477e+07 -4.834e-22  3.320e-05  1.000e+00 
 4.90   0.00     7.065e-01 -4.000  1.155e+00 0.633 2.480e+07 -4.705e-22  3.587e-05  1.000e+00 
 4.89   0.00     7.065e-01 -4.000  1.151e+00 0.634 2.495e+07 -4.563e-22  3.867e-05  1.000e+00 
 4.88   0.00     7.065e-01 -4.000  1.146e+00 0.635 2.516e+07 -4.411e-22  4.183e-05  1.000e+00 
 4.87   0.00     7.065e-01 -4.000  1.140e+00 0.636 2.549e+07 -4.244e-22  4.540e-05  1.000e+00 
 4.86   0.00     7.065e-01 -4.000  1.135e+00 0.638 2.590e+07 -4.072e-22  4.926e-05  1.000e+00 
 4.85   0.00     7.065e-01 -4.000  1.130e+00 0.639 2.635e+07 -3.906e-22  5.333e-05  9.999e-01 
 4.84   0.00     7.065e-01 -4.000  1.126e+00 0.640 2.691e+07 -3.730e-22  5.795e-05  9.999e-01 
 4.83   0.00     7.065e-01 -4.000  1.122e+00 0.642 2.761e+07 -3.544e-22  6.322e-05  9.999e-01 
 4.82   0.00     7.065e-01 -4.000  1.117e+00 0.643 2.835e+07 -3.367e-22  6.892e-05  9.999e-01 
 4.81   0.00     7.065e-01 -4.000  1.115e+00 0.644 2.902e+07 -3.210e-22  7.494e-05  9.999e-01 
